db,baseline,policy_set,policy_ids,query_id,status,error_type,error_msg,hot_ms,peak_rss_kb,rows,gt_rows,match_gt,cmp_mode,cmp_first_diff_idx,cmp_first_ours,cmp_first_gt,cmp_rows_file_ours,cmp_rows_file_gt,setup_ms,disk_bytes,parallelism_off_verified,scan_mode,scan_mode_reason,allow_density,allow_page_density,policy_eval_ms_total,artifact_load_ms,artifact_bytes_read,allow_build_ms,executor_init_ms_ours,custom_scan_total_ms,custom_scan_overhead_ms,non_customscan_exec_ms,cf_exec_child_next_calls_total,cf_exec_rows_seen_total,cf_exec_rows_pass_total,cf_exec_rows_reject_total,cf_exec_allow_lookup_total,cf_exec_allow_lookup_ms,child_exec_ms,ctid_extract_ms,ctid_to_rid_ms,allow_check_ms,projection_ms,tid_count,tid_fetch_calls,tid_fetch_ms,tid_heap_pages_touched,tid_blocks_touched,tid_offsets_total,tid_pages_read_ms,tid_tuple_extract_ms,tid_heap_fetch_ms,tid_slot_store_ms,tid_visibility_ms,decode_ms,hub_ms,stamp_ms,propagate_ms,sig_ms,project_allowset_ms,prop_build_arcs_ms,prop_ac_ms,prop_scc_ms,sat_ms,sat_sid_count,sat_check_calls,sat_assumptions_total,sat_avg_assumptions,sat_models_total,terms_total,single_hub_ms,two_hop_ms,cmp_summary_build_ms,cmp_checks_total,bin_eval_ms_total,single_table_bin_fastpath_used,bin_ops_total,bins_touched_total,allow_cache_hit,allow_cache_miss,allow_cache_build_ms,proj_sig_count,proj_mask_or_ops,proj_rid_iters
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",1,1,,,1845.088,149528,4,4,TRUE,canonical_multiset,,,,,,2446.012,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",3,1,,,91.450,117736,0,0,TRUE,canonical_multiset,,,,,,2446.012,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",6,1,,,876.964,151240,1,1,TRUE,canonical_multiset,,,,,,2446.012,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",10,1,,,182.649,131940,49,49,TRUE,canonical_multiset,,,,,,2446.012,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",11,1,,,31.139,23096,0,0,TRUE,canonical_multiset,,,,,,2446.012,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",1,1,,,2934.211,234436,4,4,FALSE,canonical_multiset,0,"{""l_returnflag"":""A"",""l_linestatus"":""F"",""sum_qty"":9077.00,""sum_base_price"":12954620.08,""sum_disc_price"":12591295.6879,""sum_charge"":13080398.238942,""avg_qty"":11.4608585858585859,""avg_price"":16356.843535353535,""avg_disc""...","{""l_returnflag"":""A"",""l_linestatus"":""F"",""sum_qty"":9161.00,""sum_base_price"":13033254.16,""sum_disc_price"":12664359.5779,""sum_charge"":13157265.708201,""avg_qty"":11.3519206939281289,""avg_price"":16150.252986369269,""avg_disc""...",logs/check_ctx_atomonly_bridge_fix2/stage03_rows_tpch0_1_ours_S_D_q1_ours.txt,logs/check_ctx_atomonly_bridge_fix2/stage03_rows_tpch0_1_rls_index_S_D_q1_gt.txt,783.699,17433677,true,TID,sparse_allow_set,0.002749,0.122137,0,0,0,0,0,0,0,2934.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.775,53.369,19.595,1689.595,46.375,0.761,0,0,0,1079.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",3,1,,,3202.502,253488,0,0,TRUE,canonical_multiset,,,,,,783.699,17433677,true,FILTER|TID,child_not_seqscan|sparse_allow_set,0.093747|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749|0.002749,0.996938|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137|0.122137,0,0,0,0,0,0,0,3202.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.360,59.620,22.180,1717.943,50.888,0.918,0,0,0,1296.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",6,1,,,2356.011,222524,1,1,FALSE,canonical_multiset,0,"{""revenue"":146587.7139}","{""revenue"":153513.7319}",logs/check_ctx_atomonly_bridge_fix2/stage03_rows_tpch0_1_ours_S_D_q6_ours.txt,logs/check_ctx_atomonly_bridge_fix2/stage03_rows_tpch0_1_rls_index_S_D_q6_gt.txt,783.699,17433677,true,TID,sparse_allow_set,0.001777,0.077579,0,0,0,0,0,0,0,2356.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.477,59.889,19.446,1391.550,44.838,0.713,0,0,0,813.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",10,1,,,2960.590,253056,46,49,FALSE,canonical_multiset,5,"{""c_custkey"":11863,""c_name"":""Customer#000011863"",""revenue"":9871.4322,""c_acctbal"":5395.86,""n_name"":""RUSSIA                   "",""c_address"":""ayH3ynKVzTMMFmwERKWwY5OjFoBteQef6"",""c_phone"":""32-975-341-6637"",""c_comment"":"" b...","{""c_custkey"":11863,""c_name"":""Customer#000011863"",""revenue"":14952.7620,""c_acctbal"":5395.86,""n_name"":""RUSSIA                   "",""c_address"":""ayH3ynKVzTMMFmwERKWwY5OjFoBteQef6"",""c_phone"":""32-975-341-6637"",""c_comment"":"" ...",logs/check_ctx_atomonly_bridge_fix2/stage03_rows_tpch0_1_ours_S_D_q10_ours.txt,logs/check_ctx_atomonly_bridge_fix2/stage03_rows_tpch0_1_rls_index_S_D_q10_gt.txt,783.699,17433677,true,TID,sparse_allow_set,0.002383|0.093747,0.106338|0.996938,0,0,0,0,0,0,0,2960.590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.368,54.487,19.844,1826.055,45.121,0.759,0,0,0,974.580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",11,1,,,31.567,31976,0,0,TRUE,canonical_multiset,,,,,,783.699,17433677,true,,,,,0,0,0,0,0,0,0,31.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.338,0.000,0.000,0.000,0.000,0,0,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
